id,label
5458,0.999941
7644,0.999944
12184,0.999947
5606,0.000005
11250,0.999947
5852,0.999951
1514,0.000006
7361,0.999944
11916,0.000063
8608,0.000000
1762,0.999945
2726,0.448004
12353,0.506857
10671,0.001148
11565,0.000005
10638,0.000012
7,0.000018
12115,0.000002
2754,0.001306
8378,0.999949
12024,0.999948
2542,0.004025
1447,0.995359
4896,0.000011
7015,0.000000
4273,0.040700
635,0.999631
5507,0.999937
8516,0.999937
6986,0.999946
2557,0.000011
5245,0.000001
6515,0.000086
4189,0.000003
651,0.999943
4145,0.999933
517,0.999945
11351,0.000008
9048,0.212394
4698,0.999917
2964,0.999944
3858,0.999938
2776,0.999946
9312,0.999947
2739,0.999948
6582,0.999906
5525,0.001419
4810,0.045097
9165,0.999950
6337,0.000010
11428,0.999944
1335,0.000005
3097,0.000129
10664,0.000023
6178,0.805560
2392,0.050915
6808,0.869226
1246,0.000000
10836,0.999915
1816,0.999952
9272,0.999951
11525,0.000029
8601,0.999945
3273,0.999915
6926,0.999943
597,0.999930
10533,0.000126
7415,0.999943
12084,0.000657
2403,0.999933
1876,0.999948
6320,0.011622
1002,0.999941
10346,0.000021
9289,0.999941
10022,0.999943
3356,0.999947
2333,0.999941
10715,0.999946
12225,0.999945
1506,0.999955
10386,0.000008
1538,0.999944
895,0.864265
7234,0.999047
10964,0.000000
4409,0.999947
6028,0.999948
1535,0.000054
6930,0.000160
12213,0.999943
5075,0.000212
3092,0.999936
227,0.999946
11950,0.000004
11771,0.000004
5053,0.000003
8737,0.000807
6920,0.999895
4390,0.999934
4747,0.998934
93,0.000424
4227,0.000412
6414,0.000001
3962,0.999943
1550,0.433461
9788,0.999947
2808,0.000339
2957,0.000003
2109,0.999925
4911,0.999946
8243,0.999922
5373,0.010274
11296,0.999942
11414,0.958460
811,0.001244
4310,0.000010
10951,0.999944
10706,0.999929
5901,0.999943
2455,0.005482
878,0.999940
1918,0.000008
6440,0.000043
11009,0.010634
8931,0.000000
2006,0.999936
7249,0.000002
5651,0.999943
1791,0.999893
7975,0.999949
259,0.043790
1325,0.001414
7548,0.999936
4238,0.999832
204,0.999940
1258,0.000120
8134,0.999933
354,0.999828
10458,0.999950
11692,0.000001
6596,0.999948
6276,0.002321
1397,0.052130
8173,0.001075
6783,0.037401
8758,0.999867
7017,0.999945
11519,0.999903
6046,0.999945
1730,0.999949
1754,0.000442
10428,0.990531
1555,0.003345
7968,0.000068
8671,0.999946
49,0.999948
10676,0.060537
3184,0.999945
2456,0.997842
711,0.000001
8493,0.000003
3708,0.999945
3232,0.000000
11348,0.999951
5959,0.999940
5837,0.000002
494,0.000250
3634,0.999946
9982,0.999943
5284,0.002202
8248,0.999946
4308,0.000009
10051,0.243302
8890,0.000656
7319,0.999918
4169,0.000002
8666,0.999948
9233,0.999941
7963,0.999947
3507,0.999943
12072,0.000900
3288,0.999946
372,0.000144
8042,0.022297
4600,0.000657
3159,0.949950
12161,0.000002
8010,0.999947
8383,0.000177
1277,0.001612
6269,0.018364
855,0.000016
10205,0.000028
2581,0.999945
2220,0.999937
947,0.000365
2680,0.999917
3623,0.999939
9368,0.000036
7715,0.999947
196,0.999913
3728,0.008174
12326,0.010909
4023,0.999947
9614,0.999905
11416,0.999943
2695,0.999939
10858,0.999941
4033,0.999932
6436,0.999944
7308,0.069682
4041,0.999868
7286,0.021539
8670,0.999938
11108,0.001114
10656,0.999947
6366,0.000351
1030,0.000002
777,0.999947
7910,0.206818
11063,0.999920
9869,0.999945
10846,0.458983
3729,0.008890
11696,0.999928
3005,0.000569
1265,0.000029
1027,0.000003
1965,0.000002
8845,0.000016
8694,0.999944
12361,0.999947
75,0.000055
10686,0.000912
8357,0.994142
11438,0.999943
2063,0.999950
5851,0.000582
12068,0.005226
3997,0.999794
501,0.999928
10100,0.999921
7050,0.005227
7221,0.790157
2207,0.222323
3977,0.004028
940,0.999947
3441,0.999948
11685,0.006596
11649,0.999935
6429,0.999944
3358,0.999942
5778,0.999948
9152,0.995955
5281,0.999927
7767,0.000001
5348,0.999939
7677,0.000001
7500,0.999944
4059,0.938394
10910,0.000070
7826,0.999947
2003,0.000006
5358,0.999951
4529,0.000006
1173,0.999943
8036,0.000014
5702,0.000439
2843,0.999949
2199,0.999942
3000,0.999935
11253,0.999941
10241,0.999939
5020,0.106684
1571,0.999938
124,0.000000
5875,0.000040
965,0.000009
9755,0.000082
10756,0.999949
9543,0.109048
5705,0.999945
3082,0.999910
1385,0.999936
5774,0.000026
3158,0.005179
6936,0.999949
4315,0.999946
9981,0.197557
11279,0.999936
10137,0.027419
1016,0.995423
11446,0.000001
8614,0.011946
3651,0.999898
11059,0.000004
3106,0.000001
720,0.000045
8875,0.000005
8122,0.999943
10489,0.003334
5342,0.008042
11046,0.999946
12011,0.999932
8672,0.999950
7599,0.996615
8099,0.000048
10866,0.999940
9933,0.999944
11858,0.000002
6495,0.005983
4632,0.000016
2202,0.999877
7727,0.000085
11170,0.999950
3088,0.001195
7929,0.999942
542,0.999949
2147,0.000944
11756,0.999652
8145,0.999935
12460,0.999941
5995,0.999941
5367,0.999947
6050,0.138959
9972,0.001518
3392,0.000092
2702,0.999908
12128,0.000005
8114,0.999950
10662,0.999944
2105,0.000001
8314,0.000001
8841,0.000004
4010,0.000001
3344,0.999944
7993,0.999918
2118,0.500700
7732,0.999949
934,0.999945
10509,0.999927
2353,0.006206
10734,0.516677
150,0.000001
6423,0.000002
8380,0.999696
3633,0.999948
12114,0.999924
6442,0.000694
7432,0.000002
341,0.000256
6041,0.999947
2701,0.016464
5484,0.998943
1953,0.021277
7367,0.999938
553,0.103596
10454,0.000367
12210,0.077820
8616,0.000001
12119,0.000000
11020,0.999942
10379,0.999943
9766,0.999948
1696,0.999946
2527,0.999947
2785,0.000019
4929,0.999941
6576,0.025530
2009,0.999942
205,0.000000
5538,0.201253
11969,0.999950
5854,0.102847
5893,0.999915
6940,0.000402
11321,0.999917
3085,0.999950
9763,0.000000
2391,0.999950
10889,0.976873
3766,0.012112
3877,0.999896
12052,0.999948
6608,0.999951
2436,0.904995
5999,0.999714
135,0.001598
8543,0.999946
4796,0.613634
12081,0.000733
10042,0.999828
2631,0.911388
11806,0.999946
4888,0.021203
4152,0.999949
8572,0.999940
4913,0.999946
6891,0.000626
6085,0.999889
7520,0.999942
180,0.000016
12122,0.999947
1770,0.871300
376,0.000038
11050,0.999938
879,0.996323
9162,0.999944
10610,0.999943
8393,0.002612
10563,0.999943
3951,0.000002
3538,0.999952
900,0.999948
5681,0.000031
1533,0.000002
9361,0.999917
6500,0.999928
4592,0.009546
4433,0.000010
4910,0.000031
7477,0.000006
12060,0.999869
6601,0.394813
11381,0.097565
6587,0.002599
9943,0.999941
10265,0.192280
9278,0.000001
8332,0.999944
435,0.999937
10667,0.999947
6132,0.000215
8088,0.999947
4909,0.999204
3149,0.999944
1076,0.000000
10025,0.999947
10868,0.175115
11639,0.007687
11941,0.999951
7713,0.999945
10677,0.783368
12315,0.999945
6876,0.999948
6122,0.038471
2783,0.000026
1574,0.999947
812,0.999942
9072,0.999943
2408,0.000071
10605,0.975688
3476,0.000013
1407,0.000018
6865,0.000000
11332,0.999934
1626,0.000001
8988,0.414036
10688,0.999946
802,0.000056
6767,0.933530
6149,0.000024
3678,0.000021
4290,0.999945
6175,0.999946
3067,0.000009
9266,0.999949
3616,0.000534
2595,0.998592
8169,0.999947
4805,0.999921
2139,0.000047
5562,0.999943
3722,0.999932
6746,0.003433
8916,0.005053
6640,0.999947
11787,0.999947
2247,0.054563
6480,0.999949
5390,0.999945
9468,0.000001
4337,0.001574
10747,0.999924
5361,0.999943
4902,0.999945
8472,0.040150
308,0.000042
7053,0.999950
3974,0.999934
12123,0.031897
113,0.999944
4823,0.999942
5785,0.000180
10049,0.000000
5288,0.999948
6206,0.999942
1625,0.999946
4076,0.716361
1390,0.000039
9855,0.001917
7359,0.999946
11056,0.024345
3565,0.000001
7649,0.001577
4312,0.338274
9754,0.000008
11888,0.000001
5061,0.999948
7317,0.005173
253,0.999944
5599,0.000204
7934,0.999949
8884,0.999923
726,0.000001
547,0.999942
10091,0.031229
9122,0.000091
7642,0.999937
10707,0.999937
9522,0.000237
7062,0.000081
11709,0.999945
9812,0.000268
10259,0.999945
11623,0.999946
3925,0.999943
4512,0.999948
11660,0.999946
11648,0.999945
9402,0.999946
10142,0.999859
11280,0.927132
10934,0.000209
8013,0.612256
9350,0.999905
9734,0.000741
5237,0.999946
6568,0.000004
5051,0.003017
1497,0.999946
12301,0.000000
1462,0.288108
10966,0.999952
4665,0.999943
3044,0.999945
31,0.999945
1521,0.999950
9396,0.999946
5759,0.999943
4049,0.999948
1827,0.000000
3028,0.999953
2085,0.999945
2346,0.000004
7682,0.000026
9573,0.999935
11750,0.000000
5565,0.999946
2077,0.999946
7405,0.654416
5414,0.999926
11011,0.999936
10625,0.999950
8641,0.005115
5501,0.999943
8848,0.002231
5884,0.999937
10231,0.999940
11085,0.999950
39,0.999947
5089,0.999941
585,0.999946
6095,0.414404
4347,0.999927
8497,0.999945
2958,0.999936
8434,0.999946
3949,0.999943
5699,0.000409
5991,0.000562
4564,0.999932
11635,0.999951
3102,0.999933
5303,0.000095
7307,0.023474
10029,0.999945
1886,0.996428
1996,0.999917
3174,0.000054
10802,0.000004
2607,0.590515
6877,0.006257
9437,0.999946
6836,0.937225
3512,0.999945
246,0.999867
10429,0.999874
899,0.999943
1897,0.000001
3955,0.999920
5858,0.999943
11471,0.999939
9834,0.000119
2955,0.100930
5114,0.999945
10227,0.000007
10372,0.999946
10213,0.999944
12310,0.046288
10635,0.002845
1384,0.999941
3093,0.000443
10881,0.999947
6114,0.000002
3131,0.000004
3355,0.999424
7340,0.015697
11901,0.999931
11705,0.999943
3169,0.031872
8675,0.999947
2587,0.000003
5671,0.014441
11308,0.999942
541,0.000003
7414,0.000001
9132,0.999944
12486,0.999945
5581,0.999947
7342,0.007973
5173,0.999936
2670,0.000093
9461,0.000469
3221,0.011456
9751,0.999951
1342,0.999947
4267,0.999946
1241,0.999932
5206,0.000024
5497,0.999872
3406,0.021066
2162,0.000043
3910,0.999942
10839,0.000085
1782,0.999944
6166,0.000018
5120,0.999952
7846,0.000071
8216,0.999945
5322,0.999944
5133,0.001362
6985,0.999945
10434,0.999947
5033,0.999945
11965,0.999788
805,0.999946
810,0.999951
11955,0.999946
7403,0.999926
7150,0.000287
10981,0.999576
3604,0.000586
5459,0.999940
12422,0.999941
5821,0.999949
2877,0.999899
7295,0.683803
6068,0.000036
9316,0.999949
3752,0.999949
2828,0.000001
4974,0.999947
3984,0.999941
8597,0.000018
1524,0.000002
12073,0.999936
868,0.801942
481,0.999922
4946,0.999943
9038,0.999569
8959,0.999947
3516,0.000001
10200,0.000004
7808,0.000027
11644,0.000023
2137,0.003612
6477,0.000002
8350,0.999947
924,0.004166
1820,0.000001
6010,0.998540
1454,0.000948
604,0.004714
9770,0.999951
4989,0.999940
7462,0.999937
8304,0.999948
3380,0.999951
4506,0.044899
633,0.999951
11751,0.000007
5146,0.999934
6948,0.999946
3821,0.000002
1061,0.000113
5048,0.999948
11214,0.000003
7647,0.999946
1064,0.000256
5475,0.999897
10774,0.015434
2814,0.000016
5065,0.000001
10126,0.000003
4272,0.999950
1804,0.000047
266,0.000024
702,0.000019
6005,0.752571
10596,0.000080
12256,0.999952
3260,0.999948
11811,0.000021
9336,0.999952
9551,0.999947
5218,0.999947
7456,0.000034
5892,0.999915
7982,0.999942
10725,0.999933
4884,0.000020
11903,0.007266
4504,0.000060
262,0.999937
1978,0.000407
11514,0.999737
9675,0.999942
9481,0.999950
8584,0.003836
9887,0.999947
8159,0.999948
10640,0.999944
8442,0.992959
3857,0.000624
611,0.005027
10269,0.999948
229,0.999946
8818,0.999915
1331,0.990876
1963,0.015953
3212,0.999936
10738,0.999939
330,0.092135
7119,0.999945
6469,0.999948
7116,0.999947
11472,0.999937
11482,0.999942
7019,0.001024
8651,0.999943
6552,0.999674
12030,0.962193
10705,0.999950
4366,0.069214
6982,0.999946
8634,0.999913
5712,0.149126
5791,0.000000
3077,0.000001
2417,0.001105
2172,0.998300
5561,0.999949
1439,0.036399
1501,0.999947
10077,0.000006
11398,0.999947
499,0.999951
8437,0.004157
6173,0.999453
6692,0.006533
4907,0.000034
2634,0.999952
11079,0.999944
454,0.000003
7788,0.999942
9592,0.001053
7643,0.999930
11474,0.053844
7797,0.999949
2149,0.000000
9960,0.999593
5215,0.999949
4219,0.999948
1877,0.999950
5262,0.000002
2531,0.000001
10036,0.999948
5765,0.999938
12042,0.588623
4740,0.000013
2522,0.000016
8504,0.000011
7251,0.999946
2070,0.998494
1773,0.999950
8517,0.001647
2942,0.000004
816,0.999876
7622,0.999947
6699,0.999942
3533,0.000043
10840,0.000294
3587,0.999944
10480,0.000262
5021,0.999948
843,0.070341
3963,0.000081
11985,0.999947
148,0.999634
10758,0.999948
7123,0.999924
4475,0.000010
3870,0.922110
5134,0.000108
2827,0.999945
10631,0.000046
10400,0.999947
8476,0.999944
6316,0.000003
9023,0.999949
10822,0.342167
6768,0.000002
4507,0.002691
12254,0.999947
9355,0.000269
10719,0.999947
11018,0.000014
2524,0.470624
5478,0.999912
1569,0.999933
285,0.000001
10311,0.000120
9113,0.000000
8179,0.000001
8349,0.079196
6287,0.999938
5741,0.000132
6231,0.999926
7262,0.000011
9697,0.003105
4825,0.999948
4071,0.999946
3420,0.999948
11076,0.000415
11266,0.000046
9139,0.999947
1339,0.024225
10250,0.000249
1354,0.461646
9578,0.001050
764,0.986258
5205,0.000001
749,0.000001
7914,0.999940
5426,0.999949
469,0.999947
11626,0.999946
2924,0.999924
7867,0.000077
9352,0.000001
4451,0.999782
9602,0.999944
11131,0.000020
10327,0.999942
7784,0.000001
6188,0.999947
9511,0.000001
2919,0.999950
9885,0.999947
7278,0.000000
1638,0.999908
563,0.002329
11710,0.102472
12201,0.767412
1278,0.000839
6022,0.999934
5634,0.022416
9811,0.046484
4984,0.999955
301,0.000106
335,0.000279
3933,0.999940
24,0.999947
9130,0.000083
4035,0.000021
12049,0.103513
7684,0.999923
10145,0.000183
3457,0.000012
2130,0.000498
193,0.000019
7633,0.000009
1351,0.999946
7388,0.997214
6965,0.559325
1083,0.999939
2715,0.000002
699,0.000099
11371,0.999935
2382,0.007309
7037,0.999948
500,0.038721
9504,0.999921
7362,0.000001
6642,0.012941
12017,0.999944
8217,0.997204
9744,0.003457
1490,0.999885
2520,0.999949
11722,0.000057
10684,0.999944
4680,0.999932
7438,0.000001
6,0.000007
346,0.999947
8108,0.999929
11292,0.998694
9288,0.000007
11402,0.999942
5266,0.999947
3064,0.999943
11968,0.000005
3558,0.999946
3593,0.999947
3718,0.999940
10646,0.999942
3362,0.999934
10252,0.000048
11655,0.999947
498,0.999946
11895,0.999943
11580,0.999907
627,0.000182
5808,0.999938
11160,0.073188
6058,0.000057
9099,0.999945
901,0.999919
6105,0.999939
2841,0.000000
7152,0.000351
9503,0.000149
3856,0.000005
11164,0.999943
9840,0.999944
10420,0.999939
8653,0.999940
12145,0.999953
4971,0.999943
5210,0.655001
8679,0.000376
6365,0.999939
9853,0.234363
892,0.999111
4502,0.999936
7920,0.999918
11007,0.999864
3888,0.000134
5630,0.999937
4005,0.003087
4577,0.999948
2893,0.095936
7776,0.999948
12456,0.999947
5783,0.999934
1656,0.016841
5924,0.999948
7385,0.000009
5499,0.000002
11875,0.000001
5627,0.000063
5204,0.001276
3395,0.999947
7950,0.002576
1842,0.999939
7381,0.000017
3820,0.999946
11178,0.999949
5622,0.000003
8460,0.566763
8726,0.000007
3943,0.999951
7195,0.996203
6971,0.003985
2351,0.999948
6709,0.502560
9570,0.000001
10929,0.999915
8148,0.999946
5490,0.999945
6425,0.055667
4642,0.999935
11033,0.999941
8014,0.999946
5163,0.999946
8519,0.999941
9729,0.050920
10594,0.999923
4585,0.002193
1189,0.999928
2032,0.100078
1885,0.000196
5855,0.027809
3370,0.004091
6310,0.997412
2088,0.000076
9872,0.000001
685,0.999947
127,0.999941
7463,0.999944
2834,0.999945
3467,0.999932
9704,0.000107
12241,0.010885
4424,0.999942
2910,0.999941
2884,0.999940
10586,0.008545
10632,0.999941
10505,0.999945
2036,0.000002
8860,0.999948
7036,0.999948
3666,0.004381
4175,0.999949
6359,0.000015
616,0.999945
7372,0.999949
6535,0.330060
10555,0.000003
9146,0.002720
7457,0.999948
1835,0.000015
4003,0.000004
7013,0.999951
8195,0.620036
4861,0.999944
8547,0.999944
8970,0.999942
1623,0.000001
3745,0.000235
8002,0.000005
8849,0.000567
6344,0.000589
1276,0.999942
233,0.000035
10209,0.999943
4150,0.000008
4893,0.005914
11995,0.167059
1962,0.999939
3373,0.999650
3982,0.000230
2120,0.999928
2099,0.999945
3214,0.900980
10550,0.999941
6890,0.000000
10808,0.999944
8188,0.000003
3231,0.000005
8905,0.000049
7034,0.999923
12236,0.000437
4210,0.999948
7738,0.999949
9684,0.999944
4258,0.999942
375,0.999948
2795,0.999943
2277,0.998702
6763,0.999952
9830,0.999946
10896,0.999947
7330,0.000002
4534,0.000169
8951,0.000001
7169,0.999943
1967,0.000015
6303,0.000848
9304,0.999945
9518,0.000011
2865,0.000067
267,0.000000
10300,0.999948
216,0.999385
6529,0.999795
252,0.000012
12095,0.999935
8226,0.000700
475,0.999933
12088,0.999925
7488,0.000246
1269,0.999942
5667,0.999946
8177,0.999862
9259,0.999944
1831,0.999949
1875,0.001240
1035,0.007730
6482,0.999951
7494,0.999945
2571,0.000105
9105,0.999412
10079,0.000002
11745,0.000227
721,0.016968
1249,0.000013
6103,0.999924
2797,0.000011
11012,0.999945
5514,0.999945
3929,0.999931
4496,0.000003
4694,0.000002
5093,0.000234
8341,0.999948
12418,0.000006
12110,0.091289
7087,0.000004
1311,0.714337
11599,0.000010
11718,0.999916
1728,0.999946
803,0.171263
7135,0.999952
6696,0.005461
9056,0.000850
9837,0.999896
7887,0.999942
4464,0.999942
5441,0.999935
9643,0.999948
3792,0.998309
10678,0.000100
9279,0.999949
3625,0.999705
4573,0.999420
7960,0.584999
4926,0.999930
10371,0.000128
8449,0.999920
5526,0.999952
10644,0.999941
5320,0.999936
1416,0.000480
4229,0.999940
787,0.003439
8397,0.000015
8051,0.999953
3799,0.999947
1398,0.161255
9534,0.999947
10726,0.000120
10323,0.999948
12015,0.999935
5795,0.999948
6750,0.000036
10195,0.999938
3283,0.448677
6131,0.004350
7429,0.000127
6720,0.999946
9908,0.000190
2883,0.033404
4136,0.999938
3851,0.963546
6677,0.000001
3915,0.999946
11646,0.999947
8915,0.999858
8507,0.000525
7041,0.000000
10090,0.999928
12367,0.999951
142,0.999868
7519,0.999790
12294,0.999923
12140,0.025313
10980,0.000001
3700,0.000002
12465,0.002667
9383,0.066422
2354,0.000001
1642,0.999943
2338,0.000003
11301,0.016124
4898,0.999924
11272,0.999919
4087,0.000003
8855,0.999944
1781,0.999943
6961,0.000000
6937,0.008809
9089,0.000084
8552,0.982846
1463,0.000001
8960,0.999946
8220,0.000002
309,0.015232
8281,0.999939
5062,0.999946
6588,0.999939
381,0.999950
12012,0.999948
11442,0.999944
6625,0.999944
4648,0.000107
7981,0.999945
848,0.999949
7606,0.999947
3499,0.000001
8227,0.999943
6020,0.999930
5867,0.000348
4863,0.000029
1001,0.000000
6438,0.999944
2860,0.999936
11252,0.000765
6185,0.000002
5937,0.001744
6157,0.999928
3861,0.000007
9282,0.999946
8979,0.000007
968,0.999931
8034,0.000020
11764,0.999945
845,0.999946
98,0.999572
2913,0.999924
6129,0.001901
6842,0.999947
6014,0.147251
1012,0.999946
2871,0.999947
2627,0.999945
9604,0.999940
8534,0.999944
11240,0.000283
5679,0.000091
4109,0.013545
1556,0.048287
2718,0.999944
11563,0.000183
9711,0.000001
4992,0.999949
758,0.000095
2611,0.000028
1999,0.015651
10908,0.997865
9944,0.999941
12144,0.000028
5531,0.999936
2826,0.999947
2847,0.999936
5902,0.006138
2089,0.000001
3761,0.999950
11739,0.003389
1941,0.999931
2489,0.999918
4720,0.999946
12139,0.999948
1858,0.000012
2381,0.999944
10261,0.999944
2355,0.999942
2018,0.000016
2978,0.000002
8520,0.003218
2513,0.007564
2133,0.000000
4627,0.999947
1794,0.999934
7487,0.999948
2687,0.000024
10993,0.999941
10419,0.999944
7717,0.999718
7967,0.999929
6652,0.999940
7495,0.002682
2553,0.000024
5551,0.999932
8126,0.999939
10111,0.000011
5223,0.000064
2786,0.999708
1823,0.116677
8904,0.000015
5835,0.000000
6272,0.002327
4749,0.292871
1082,0.999949
11993,0.000004
3351,0.999942
9470,0.999952
11572,0.005880
7489,0.999937
6218,0.999943
5505,0.999946
1365,0.156845
8898,0.999943
8805,0.000001
1553,0.999917
4746,0.999933
9158,0.999942
11885,0.000013
9784,0.999948
2673,0.999933
2515,0.999942
7051,0.999944
7428,0.000049
7908,0.999946
5123,0.999948
4713,0.999909
7558,0.999947
10541,0.999560
8939,0.999949
1854,0.000029
11259,0.000000
2318,0.039849
4868,0.926473
11677,0.997737
1566,0.000970
8268,0.000465
1143,0.000340
6439,0.999946
4638,0.000004
7535,0.000011
623,0.000001
9825,0.996856
5457,0.999938
3217,0.999945
91,0.000555
8505,0.999949
7217,0.000000
8494,0.000001
3429,0.009162
8158,0.999948
3363,0.999921
3840,0.000001
1218,0.000078
6806,0.999940
3322,0.000512
8779,0.999944
9705,0.920462
8140,0.999941
2759,0.999942
8926,0.000003
9899,0.005927
11812,0.999941
1245,0.999942
3343,0.000003
8891,0.999924
9848,0.000001
2231,0.000001
12047,0.000001
10184,0.000000
6257,0.999942
4691,0.999928
7163,0.036975
3195,0.999883
2676,0.000200
11383,0.999942
7136,0.999942
8982,0.999924
9392,0.007446
4307,0.999949
11223,0.077672
9175,0.987394
7624,0.000093
7707,0.999942
6435,0.999946
2434,0.116677
8933,0.999939
9476,0.999940
8687,0.260502
12489,0.999933
6011,0.000020
6451,0.019095
9507,0.000029
4935,0.999935
10211,0.017945
10614,0.000152
675,0.998400
8277,0.000035
1806,0.010134
407,0.256413
10955,0.000104
9912,0.999947
1698,0.000036
1004,0.999952
9471,0.000022
10621,0.000001
3809,0.999940
11752,0.999941
5234,0.999941
10162,0.999946
3290,0.999551
5815,0.999947
4795,0.999941
9656,0.618005
11974,0.000010
8649,0.001492
5259,0.362775
10287,0.003369
6867,0.656224
6202,0.000014
5059,0.000057
1255,0.002114
1442,0.987153
6502,0.999949
7620,0.424643
3968,0.999938
11571,0.999942
7581,0.000806
2208,0.000001
4460,0.011108
189,0.005660
8440,0.999952
9620,0.040494
8625,0.000063
2962,0.818907
951,0.000001
4079,0.000000
4122,0.999948
1310,0.000001
8348,0.012762
9063,0.999924
9623,0.000014
2891,0.999941
4988,0.999946
4917,0.042024
10713,0.005580
5890,0.999944
7079,0.999948
9649,0.999940
5002,0.000002
4590,0.999948
151,0.999951
9563,0.999946
3050,0.999927
6638,0.062130
10919,0.999951
7461,0.999822
11683,0.999947
215,0.999937
6660,0.000066
5534,0.999940
1840,0.999949
4835,0.999939
4938,0.999941
3551,0.078184
2525,0.999845
11387,0.999947
5723,0.000007
6080,0.999945
7021,0.006316
2101,0.999949
7768,0.000752
11184,0.000002
9216,0.000099
8814,0.000001
2959,0.985979
5523,0.000131
7701,0.999942
1986,0.999950
8417,0.000001
9628,0.000000
1021,0.999901
6116,0.999943
497,0.003036
8535,0.000109
2660,0.000689
7391,0.002225
885,0.999943
10832,0.999928
431,0.999945
3276,0.999928
5405,0.059097
11915,0.999941
11890,0.000008
4413,0.999949
6168,0.000151
10123,0.110942
11914,0.000007
7171,0.000002
2966,0.000333
9202,0.999937
8760,0.006043
2923,0.999942
5698,0.999509
1118,0.000003
4397,0.999948
2934,0.450159
6499,0.999938
7571,0.962349
1983,0.999947
3563,0.999946
10147,0.999940
12483,0.000020
6991,0.047437
10556,0.999949
12257,0.000151
5198,0.999943
3205,0.076363
3100,0.000003
4531,0.999949
4815,0.999943
1250,0.999948
11137,0.400048
7687,0.006201
6372,0.002845
4667,0.999950
10953,0.000001
10669,0.000003
1116,0.999944
9204,0.999941
11821,0.999951
10819,0.000901
1320,0.945559
4808,0.999947
3811,0.999952
11078,0.001828
2706,0.285206
11432,0.003363
10094,0.999946
11984,0.999949
1185,0.000003
1471,0.999944
2226,0.999950
2092,0.999946
10978,0.487237
6919,0.000002
3760,0.009002
4305,0.999944
7453,0.999622
179,0.999904
6935,0.000000
4535,0.999946
5682,0.000001
7351,0.418049
1512,0.999932
5178,0.000296
5621,0.000687
2203,0.001485
1686,0.999875
7888,0.000018
1324,0.000001
6959,0.000018
11014,0.999939
12109,0.999947
5820,0.999399
3580,0.999946
366,0.999947
1746,0.999942
5456,0.008470
2161,0.000002
5555,0.999947
7977,0.999944
8619,0.000187
4154,0.000968
8456,0.066779
614,0.002195
11584,0.999948
5744,0.000180
10068,0.000021
9970,0.999952
3845,0.005414
7670,0.034360
5429,0.000847
10308,0.000014
3540,0.000031
9831,0.005223
9909,0.000045
1044,0.999864
11629,0.999946
989,0.999633
8576,0.000005
5938,0.999931
4116,0.999947
6757,0.999941
3139,0.999938
630,0.999948
9920,0.999952
1432,0.999944
11754,0.000008
3193,0.000105
7044,0.000013
6825,0.999801
3053,0.703088
1219,0.999942
10651,0.999950
6167,0.013020
10901,0.000002
110,0.999946
10405,0.000075
12412,0.999941
5968,0.999930
829,0.999896
4707,0.765439
10694,0.000008
5564,0.000001
10661,0.999942
2594,0.999950
1618,0.000012
9914,0.999938
3489,0.000807
11462,0.929550
11610,0.000020
7590,0.999884
11946,0.999942
10324,0.999945
6053,0.001234
1014,0.999948
9186,0.000278
8199,0.999948
6406,0.999947
7369,0.000041
5891,0.000065
8636,0.999943
3795,0.999907
590,0.999944
3252,0.999927
6358,0.000001
4528,0.003732
9663,0.999953
2098,0.999920
291,0.010984
8390,0.999938
8275,0.009629
9384,0.000000
178,0.999938
10880,0.001294
3455,0.999950
7201,0.000061
4269,0.000001
8328,0.000065
8320,0.000000
9870,0.000981
8316,0.999948
2113,0.000001
2927,0.999950
2002,0.999947
4599,0.999936
7130,0.999934
4243,0.999943
6685,0.999928
3833,0.999900
5268,0.999945
6153,0.000304
10595,0.999944
7058,0.004546
11504,0.000003
10255,0.999946
9311,0.999946
12189,0.999314
1860,0.999947
5067,0.999932
8862,0.999941
11198,0.000009
7516,0.999950
10007,0.000096
4785,0.000231
7472,0.001481
7373,0.343262
8127,0.999946
12497,0.001952
960,0.999895
214,0.999873
4073,0.999944
9832,0.999951
2188,0.000000
8629,0.999947
3617,0.000002
8355,0.999936
6857,0.999937
1283,0.999868
7038,0.000066
8677,0.999930
5576,0.000003
1954,0.999945
6895,0.999912
7257,0.999892
8771,0.999944
5416,0.060774
6871,0.000011
4226,0.000015
9953,0.000027
10210,0.000079
8650,0.000170
6584,0.015230
12167,0.999941
9577,0.999945
1161,0.000848
4500,0.064680
2838,0.000098
1356,0.999947
2534,0.000015
1322,0.000125
1357,0.007498
6645,0.008815
7507,0.000121
4263,0.000000
7400,0.999944
11055,0.000605
4473,0.999944
887,0.999949
11427,0.999944
11293,0.999936
221,0.000067
4551,0.999946
8992,0.999947
8358,0.998019
10395,0.999923
2218,0.000097
6872,0.999908
7225,0.984014
5655,0.999938
7550,0.999939
10119,0.999937
6883,0.999947
4180,0.999938
6724,0.000336
2255,0.999945
3598,0.999757
920,0.000001
8642,0.999945
7560,0.999654
11489,0.004170
1562,0.999947
3108,0.020132
428,0.010682
11893,0.000835
2445,0.999938
11103,0.000005
7296,0.000052
19,0.001131
6008,0.000020
6647,0.073365
6600,0.999950
10148,0.999945
1119,0.000002
9500,0.999944
1482,0.990349
10242,0.999948
2140,0.955955
4199,0.999850
6987,0.999914
3843,0.001225
